id,Start_minutes,End_minutes,X,Y,Team,Action,Half,Player_Name,next_player,next_action,next_x,next_y,event_id,next_team,next_event_id,xt_value,Date,Game,League,Manager,Match_ID,Season,Opposition_Team,Shots,SoT,Goals_scored,Goals_conceded,Accurate passes,Inaccurate passes,Passes,xG,Unnamed: 31,XG,Team.1,Unnamed: 34
939,24.02,24.35,87.5,21.8,Mamelodi Sundowns,Accurate passes,1st half,Bradley Ralani,Themba Zwane,Positional attacks,98.1,21.1,533,Mamelodi Sundowns,534,0.03587393,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
950,25.28,25.62,23.6,0.5,Lamontville Golden Arrows,Accurate passes,1st half,Siyavuya Ndlovu,Thabani Zuke,Positional attacks,21.1,7.4,539,Lamontville Golden Arrows,540,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
951,25.32,25.65,21.1,7.4,Lamontville Golden Arrows,Accurate passes,1st half,Thabani Zuke,Lungelo Dube,Positional attacks,30.5,4.1,540,Lamontville Golden Arrows,541,0.00132805,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
955,25.35,25.68,32.6,1,Lamontville Golden Arrows,Accurate passes,1st half,Lungelo Dube,Nduduzo Sibiya,Positional attacks,77.3,3.1,542,Lamontville Golden Arrows,543,0.0114447,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
958,25.47,25.8,84.1,4.5,Lamontville Golden Arrows,Accurate passes,1st half,Nduduzo Sibiya,Siboniso Conco,Positional attacks,77.5,14.2,544,Lamontville Golden Arrows,545,-0.00354791,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
960,25.48,25.82,77.5,14.2,Lamontville Golden Arrows,Accurate passes,1st half,Siboniso Conco,Nduduzo Sibiya,Positional attacks,73.8,10.7,545,Lamontville Golden Arrows,546,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
962,25.58,25.92,76.2,9.3,Lamontville Golden Arrows,Accurate passes,1st half,Nduduzo Sibiya,Siyavuya Ndlovu,Positional attacks,79.5,0.1,547,Lamontville Golden Arrows,548,0.00354791,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
965,25.62,25.95,80.9,1,Lamontville Golden Arrows,Inaccurate passes,1st half,Siyavuya Ndlovu,Mosa Lebusa,Positional attacks,92.7,21.6,549,Mamelodi Sundowns,550,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
972,25.68,26.02,72.3,33.1,Lamontville Golden Arrows,Accurate passes,1st half,Nqobeko Dlamini,Nkosinathi Sibisi,Positional attacks,57.3,44.4,551,Lamontville Golden Arrows,552,-0.00699553,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
978,25.73,26.07,57.3,44.4,Lamontville Golden Arrows,Accurate passes,1st half,Nkosinathi Sibisi,Thabani Zuke,Positional attacks,56,26,552,Lamontville Golden Arrows,553,3.93E-05,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
981,25.82,26.15,59.5,25,Lamontville Golden Arrows,Accurate passes,1st half,Thabani Zuke,Nduduzo Sibiya,Positional attacks,71.1,24.9,554,Lamontville Golden Arrows,555,0.00726644,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
982,25.83,26.17,71.1,24.9,Lamontville Golden Arrows,Accurate passes,1st half,Nduduzo Sibiya,Lungelo Dube,Positional attacks,66.8,18,555,Lamontville Golden Arrows,556,-0.00477108,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
984,25.85,26.18,66.8,18,Lamontville Golden Arrows,Accurate passes,1st half,Lungelo Dube,Siyavuya Ndlovu,Positional attacks,74.4,3.4,556,Lamontville Golden Arrows,557,0.00186997,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
987,25.9,26.23,74.4,3.4,Lamontville Golden Arrows,Accurate passes,1st half,Siyavuya Ndlovu,Lungelo Dube,Positional attacks,69.4,10.8,557,Lamontville Golden Arrows,558,-0.00251782,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
988,25.95,26.28,69.4,10.8,Lamontville Golden Arrows,Accurate passes,1st half,Lungelo Dube,Siyavuya Ndlovu,Positional attacks,73.4,0.9,558,Lamontville Golden Arrows,559,0.00251782,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
990,26,26.33,73.4,0.9,Lamontville Golden Arrows,Accurate passes,1st half,Siyavuya Ndlovu,Thabani Zuke,Positional attacks,61,13,559,Lamontville Golden Arrows,560,-0.00510316,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
993,26.02,26.35,61,13,Lamontville Golden Arrows,Accurate passes,1st half,Thabani Zuke,Nkosinathi Sibisi,Positional attacks,57.7,37.2,560,Lamontville Golden Arrows,561,0.00077715,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
994,26.07,26.4,57.7,37.2,Lamontville Golden Arrows,Accurate passes,1st half,Nkosinathi Sibisi,Themba Mantshiyane,Positional attacks,77.6,58.2,561,Lamontville Golden Arrows,562,0.00711993,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
998,26.15,26.48,81.7,66.4,Lamontville Golden Arrows,Accurate passes,1st half,Themba Mantshiyane,Knox Mutizwa,Lost balls,95,68,563,Lamontville Golden Arrows,564,0.0072876,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
1000,26.17,26.5,99.8,60.2,Lamontville Golden Arrows,Inaccurate passes,1st half,Knox Mutizwa,Khuliso Mudau,Accurate passes,93.7,68,565,Mamelodi Sundowns,566,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
1002,26.52,26.85,11.3,0,Mamelodi Sundowns,Accurate passes,1st half,Khuliso Mudau,Themba Zwane,Accurate passes,23.3,1.6,566,Mamelodi Sundowns,567,0.00065238,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1003,26.58,26.92,23.3,1.6,Mamelodi Sundowns,Accurate passes,1st half,Themba Zwane,Gaston Sirino,Lost balls,24.1,6.3,567,Mamelodi Sundowns,568,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1005,26.6,26.93,27.2,7.2,Mamelodi Sundowns,Inaccurate passes,1st half,Gaston Sirino,Gaston Sirino,Opp half lost balls,24.1,6.3,569,Mamelodi Sundowns,570,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
1009,26.63,26.97,82.7,58.9,Lamontville Golden Arrows,Accurate passes,1st half,Pule Mmodi,Knox Mutizwa,Counter-attacks,92.9,54.9,571,Lamontville Golden Arrows,572,0.0111372,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
1013,26.67,27,87.6,49.8,Lamontville Golden Arrows,Accurate passes,1st half,Knox Mutizwa,Lungelo Dube,Counter-attacks,80,45.4,573,Lamontville Golden Arrows,574,-0.02635936,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
1015,26.7,27.03,80,45.4,Lamontville Golden Arrows,Inaccurate passes,1st half,Lungelo Dube,Lungelo Dube,Lost balls,81.3,43.7,574,Lamontville Golden Arrows,575,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
1023,27.28,27.62,87.9,7.4,Mamelodi Sundowns,Accurate passes,1st half,Peter Shalulile,Themba Zwane,Positional attacks,80.3,11.6,579,Mamelodi Sundowns,580,-0.005318,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1025,27.33,27.67,80.3,11.6,Mamelodi Sundowns,Accurate passes,1st half,Themba Zwane,Gaston Sirino,Positional attacks,77.1,1.4,580,Mamelodi Sundowns,581,-0.00831143,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1027,27.35,27.68,77.1,1.4,Mamelodi Sundowns,Accurate passes,1st half,Gaston Sirino,Khuliso Mudau,Positional attacks,63.3,8.2,581,Mamelodi Sundowns,582,-0.00377069,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1029,27.38,27.72,63.3,8.2,Mamelodi Sundowns,Accurate passes,1st half,Khuliso Mudau,Themba Zwane,Positional attacks,72.2,12.1,582,Mamelodi Sundowns,583,0.00656461,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1030,27.4,27.73,72.2,12.1,Mamelodi Sundowns,Accurate passes,1st half,Themba Zwane,Gaston Sirino,Positional attacks,78.9,4.5,583,Mamelodi Sundowns,584,0.00354791,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1033,27.42,27.75,78.9,4.5,Mamelodi Sundowns,Accurate passes,1st half,Gaston Sirino,Themba Zwane,Positional attacks,77.8,12.2,584,Mamelodi Sundowns,585,-0.00354791,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1035,27.43,27.77,77.8,12.2,Mamelodi Sundowns,Accurate passes,1st half,Themba Zwane,Gaston Sirino,Positional attacks,69.1,15.5,585,Mamelodi Sundowns,586,-0.00531174,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1037,27.47,27.8,69.1,15.5,Mamelodi Sundowns,Accurate passes,1st half,Gaston Sirino,Andile Jali,Positional attacks,61.6,12.7,586,Mamelodi Sundowns,587,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1039,27.48,27.82,61.6,12.7,Mamelodi Sundowns,Accurate passes,1st half,Andile Jali,Khuliso Mudau,Positional attacks,74.8,1.2,587,Mamelodi Sundowns,588,0.00251782,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1041,27.52,27.85,74.8,1.2,Mamelodi Sundowns,Accurate passes,1st half,Khuliso Mudau,Themba Zwane,Positional attacks,76,10.3,588,Mamelodi Sundowns,589,0.00279392,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1042,27.53,27.87,76,10.3,Mamelodi Sundowns,Accurate passes,1st half,Themba Zwane,Khuliso Mudau,Lost balls,84.1,14.3,589,Mamelodi Sundowns,590,0.00551751,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1045,27.55,27.88,79.2,1.3,Mamelodi Sundowns,Inaccurate passes,1st half,Khuliso Mudau,Nkosinathi Sibisi,Positional attacks,84.1,14.3,591,Lamontville Golden Arrows,592,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
1048,27.58,27.92,20.9,53.7,Lamontville Golden Arrows,Accurate passes,1st half,Nkosinathi Sibisi,Andile Jali,Challenges lost,24,52.4,592,Mamelodi Sundowns,593,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
1052,27.62,27.95,23.5,55.2,Lamontville Golden Arrows,Accurate passes,1st half,Nqobeko Dlamini,Themba Mantshiyane,Accurate passes,23.5,65.7,595,Lamontville Golden Arrows,596,-0.00097528,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
1054,27.67,28,23.5,65.7,Lamontville Golden Arrows,Accurate passes,1st half,Themba Mantshiyane,Nkosinathi Sibisi,Accurate passes,16.8,59.8,596,Lamontville Golden Arrows,597,-0.00065238,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
1055,27.68,28.02,16.8,59.8,Lamontville Golden Arrows,Accurate passes,1st half,Nkosinathi Sibisi,Knox Mutizwa,Challenges lost,51.4,49.8,597,Lamontville Golden Arrows,598,0.00649512,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
1063,27.75,28.08,58,30.3,Mamelodi Sundowns,Accurate passes,1st half,Lyle Lakay,Andile Jali,Positional attacks,59,18.9,601,Mamelodi Sundowns,602,-3.93E-05,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1067,27.8,28.13,59,18.9,Mamelodi Sundowns,Accurate passes,1st half,Andile Jali,Lyle Lakay,Positional attacks,69.4,35,602,Mamelodi Sundowns,603,0.00311474,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1070,27.87,28.2,77.8,35.3,Mamelodi Sundowns,Accurate passes,1st half,Lyle Lakay,Bradley Ralani,Positional attacks,76.2,28.7,604,Mamelodi Sundowns,605,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1073,27.9,28.23,76.2,28.7,Mamelodi Sundowns,Accurate passes,1st half,Bradley Ralani,Andile Jali,Positional attacks,70.1,34.7,605,Mamelodi Sundowns,606,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1075,27.92,28.25,70.1,34.7,Mamelodi Sundowns,Accurate passes,1st half,Andile Jali,Bradley Ralani,Positional attacks,70.2,31,606,Mamelodi Sundowns,607,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1077,27.93,28.27,70.2,31,Mamelodi Sundowns,Accurate passes,1st half,Bradley Ralani,Andile Jali,Positional attacks,61.1,21.3,607,Mamelodi Sundowns,608,-0.00699553,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1080,28.07,28.4,56.7,28.7,Mamelodi Sundowns,Accurate passes,1st half,Andile Jali,Lungelo Dube,Unsuccessful tackles,67.6,29.1,609,Lamontville Golden Arrows,610,0.00307542,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1084,28.08,28.42,67.6,29.1,Mamelodi Sundowns,Successful dribbles,1st half,Bradley Ralani,Bradley Ralani,Positional attacks,71.8,31.2,613,Mamelodi Sundowns,614,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,0,0,,,,,
1086,28.12,28.45,71.8,31.2,Mamelodi Sundowns,Accurate passes,1st half,Bradley Ralani,Lyle Lakay,Positional attacks,73.5,45.6,614,Mamelodi Sundowns,615,0.00027091,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1089,28.17,28.5,75.9,47.5,Mamelodi Sundowns,Accurate passes,1st half,Lyle Lakay,Themba Zwane,Positional attacks,75.4,38.3,616,Mamelodi Sundowns,617,-0.00027091,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1091,28.18,28.52,75.4,38.3,Mamelodi Sundowns,Accurate passes,1st half,Themba Zwane,Khuliso Mudau,Positional attacks,75.2,17.6,617,Mamelodi Sundowns,618,0.00027091,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1093,28.25,28.58,80.7,18.6,Mamelodi Sundowns,Inaccurate passes,1st half,Khuliso Mudau,Peter Shalulile,Positional attacks,92.6,23.2,619,Mamelodi Sundowns,620,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
1100,28.65,28.98,58.4,54.8,Mamelodi Sundowns,Accurate passes,1st half,Lyle Lakay,Mosa Lebusa,Positional attacks,48.2,53.2,621,Mamelodi Sundowns,622,-0.00227273,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1105,28.67,29,48.2,53.2,Mamelodi Sundowns,Accurate passes,1st half,Mosa Lebusa,Andile Jali,Positional attacks,48,46.5,626,Mamelodi Sundowns,627,0.00044588,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1111,28.77,29.1,51.3,47.2,Mamelodi Sundowns,Inaccurate passes,1st half,Andile Jali,Nkosinathi Sibisi,Positional attacks,82.1,28.5,629,Lamontville Golden Arrows,630,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
1114,28.83,29.17,27.5,33,Lamontville Golden Arrows,Inaccurate passes,1st half,Nqobeko Dlamini,Pule Mmodi,Successful tackles,33.7,57.4,631,Lamontville Golden Arrows,632,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
1119,28.87,29.2,71.3,10.6,Mamelodi Sundowns,Unsuccessful dribbles,1st half,Peter Shalulile,Peter Shalulile,Counter-attacks,71.3,10.6,633,Mamelodi Sundowns,633,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,0,0,,,,,
1134,29.07,29.4,9.8,2.1,Mamelodi Sundowns,Accurate passes,1st half,Khuliso Mudau,Brian Onyango,Accurate passes,2.5,10.2,639,Mamelodi Sundowns,640,-0.00029544,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1135,29.12,29.45,2.5,10.2,Mamelodi Sundowns,Accurate passes,1st half,Brian Onyango,Khuliso Mudau,Accurate passes,6.2,1.6,640,Mamelodi Sundowns,641,-0.00111769,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1136,29.13,29.47,6.2,1.6,Mamelodi Sundowns,Accurate passes,1st half,Khuliso Mudau,Brian Onyango,Inaccurate passes,2.1,7.5,641,Mamelodi Sundowns,642,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1137,29.17,29.5,2.1,7.5,Mamelodi Sundowns,Inaccurate passes,1st half,Brian Onyango,Brian Onyango,Opp half lost balls,4,7.2,642,Mamelodi Sundowns,643,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
1143,29.78,30.12,60.3,2,Lamontville Golden Arrows,Inaccurate passes,1st half,Siyavuya Ndlovu,Mosa Lebusa,Positional attacks,81.9,20.4,646,Mamelodi Sundowns,647,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
1145,29.8,30.13,23.1,47.6,Mamelodi Sundowns,Accurate passes,1st half,Mosa Lebusa,George Maluleka,Positional attacks,29.9,52.7,647,Mamelodi Sundowns,648,0.00058186,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1149,29.82,30.15,29.9,52.7,Mamelodi Sundowns,Accurate passes,1st half,George Maluleka,Lyle Lakay,Positional attacks,25.6,61.1,648,Mamelodi Sundowns,649,-0.00214636,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1152,29.83,30.17,25.6,61.1,Mamelodi Sundowns,Accurate passes,1st half,Lyle Lakay,George Maluleka,Positional attacks,28.1,57.2,649,Mamelodi Sundowns,650,0.00214636,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1154,29.87,30.2,28.1,57.2,Mamelodi Sundowns,Accurate passes,1st half,George Maluleka,Gaston Sirino,Positional attacks,32.7,54.7,650,Mamelodi Sundowns,651,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1155,29.9,30.23,32.7,54.7,Mamelodi Sundowns,Accurate passes,1st half,Gaston Sirino,George Maluleka,Positional attacks,27.5,56,651,Mamelodi Sundowns,652,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
1157,29.9,30.23,27.5,56,Mamelodi Sundowns,Accurate passes,1st half,George Maluleka,Lyle Lakay,Positional attacks,23.7,64.9,652,Mamelodi Sundowns,653,-0.00214636,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
